lea_id,lea_name,school_id,school_name.x,identified_student_percentage_isp,proxy_identified_student_percentage_isp,eligible_to_participate,near_eligible_to_participate,currently_participating,participating_as_an_individual_site,participating_as_part_of_a_group_of_schools,participating_as_part_of_an_entire_district,participating_in_year_4_and_eligible_for_a_grace_year,student_enrollment_in_near_eligible_eligible_and_participating_cep_schools,comments,pkey,isp,enrollment,cep,academic_year,county_code,district_code,school_code,county_name,district_name,school_name.y,district_type,school_type,educational_option_type,nslp_provision_status,charter_school_y_n,charter_school_number,charter_funding_type,irc,low_grade,high_grade,enrollment_k_12,free_meal_count_k_12,percent_percent_eligible_free_k_12,frpm_count_k_12,percent_percent_eligible_frpm_k_12,enrollment_ages_5_17,free_meal_count_ages_5_17,percent_percent_eligible_free_ages_5_17,frpm_count_ages_5_17,percent_percent_eligible_frpm_ages_5_17,calpads_fall_1_certification_status,identified_student_num,total_identified,total_enrolled,cutoff,percent_identified,local_enrolled,receive_service,max_enrolled,cep_current,raw_gain,district_gain
1030,Alameda Unified School District,01611190134304,ISLAND HIGH (CONTINUATION),NA,0.41666666666666669,X,NA,NA,NA,NA,NA,NA,96,NA,611190134304,0.4166666666666668,96,0,2019-2020,01,61119,0134304,Alameda,Alameda Unified,Island High (Continuation),Unified School District,Continuation High Schools,Continuation School,Not Participating,No,NA,NA,N,9,12,84,43,0.5119047619047619,45,0.5357142857142857,54,24,0.4444444444444444,26,0.48148148148148145,Y,40.000000000000014,40.000000000000014,96,0.4,0.4166666666666668,96,TRUE,96,0,96,96
1034,Berkeley Unified School District,01611430134924,BERKELEY TECHNOLOGY ACADEMY,NA,0.5957446808510638,X,NA,NA,NA,NA,NA,NA,47,NA,611430134924,0.5957446808510637,47,0,2019-2020,01,61143,0134924,Alameda,Berkeley Unified,Berkeley Technology Academy,Unified School District,Continuation High Schools,Continuation School,Not Participating,No,NA,NA,N,10,12,53,37,0.6981132075471698,38,0.71698113207547165,48,33,0.6875,33,0.6875,Y,27.999999999999993,27.999999999999993,47,0.33,0.5957446808510637,47,TRUE,47,0,47,47
1040,Hayward Unified School District,01611920133009,BRENKWITZ HIGH,NA,0.453416149068323,X,NA,NA,NA,NA,NA,NA,161,NA,611920133009,0.453416149068323,161,0,2019-2020,01,61192,0133009,Alameda,Hayward Unified,Brenkwitz High,Unified School District,Continuation High Schools,Continuation School,Not Participating,No,NA,NA,N,9,12,216,161,0.7453703703703703,178,0.8240740740740741,180,134,0.7444444444444445,148,0.8222222222222222,Y,73,1542,3807,0.37,0.40504334121355395,161,TRUE,3807,0,161,3807
1040,Hayward Unified School District,01611920138339,TENNYSON HIGH,NA,0.41813070976809558,X,NA,NA,NA,NA,NA,NA,1423,NA,611920138339,0.4181307097680956,1423,0,2019-2020,01,61192,0138339,Alameda,Hayward Unified,Tennyson High,Unified School District,High Schools (Public),Traditional,Not Participating,No,NA,NA,N,9,12,1518,1053,0.6936758893280632,1179,0.7766798418972332,1445,995,0.6885813148788927,1115,0.7716262975778547,Y,595,1542,3807,0.37,0.40504334121355395,1423,TRUE,3807,0,1423,3807
1040,Hayward Unified School District,01611926000889,BOWMAN ELEMENTARY,NA,0.39202657807308972,NA,X,NA,NA,NA,NA,NA,301,NA,611926000889,0.39202657807308977,301,0,2019-2020,01,61192,6000889,Alameda,Hayward Unified,Bowman Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,316,206,0.6518987341772152,239,0.7563291139240507,316,206,0.6518987341772152,239,0.7563291139240507,Y,118.00000000000001,1542,3807,0.37,0.40504334121355395,301,TRUE,3807,0,301,3807
1040,Hayward Unified School District,01611926000947,ELDRIDGE ELEMENTARY,NA,0.39947089947089948,NA,X,NA,NA,NA,NA,NA,378,NA,611926000947,0.39947089947089953,378,0,2019-2020,01,61192,6000947,Alameda,Hayward Unified,Eldridge Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,362,227,0.6270718232044199,278,0.7679558011049724,362,227,0.6270718232044199,278,0.7679558011049724,Y,151.00000000000003,1542,3807,0.37,0.40504334121355395,378,TRUE,3807,0,378,3807
1040,Hayward Unified School District,01611926001093,PALMA CEIA ELEMENTARY,NA,0.37023593466424681,NA,X,NA,NA,NA,NA,NA,551,NA,611926001093,0.37023593466424676,551,0,2019-2020,01,61192,6001093,Alameda,Hayward Unified,Palma Ceia Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,561,345,0.6149732620320856,407,0.7254901960784313,561,345,0.6149732620320856,407,0.7254901960784313,Y,203.99999999999997,1542,3807,0.37,0.40504334121355395,551,TRUE,3807,0,551,3807
1040,Hayward Unified School District,01611926001101,PARK ELEMENTARY,NA,0.42105263157894735,X,NA,NA,NA,NA,NA,NA,532,NA,611926001101,0.4210526315789474,532,0,2019-2020,01,61192,6001101,Alameda,Hayward Unified,Park Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,510,364,0.7137254901960784,410,0.803921568627451,500,358,0.716,404,0.808,Y,224.00000000000003,1542,3807,0.37,0.40504334121355395,532,TRUE,3807,0,532,3807
1040,Hayward Unified School District,01611926001192,TREEVIEW ELEMENTARY,NA,0.38394793926247289,NA,X,NA,NA,NA,NA,NA,461,NA,611926001192,0.38394793926247295,461,0,2019-2020,01,61192,6001192,Alameda,Hayward Unified,Treeview Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,6,443,286,0.6455981941309256,334,0.7539503386004515,443,286,0.6455981941309256,334,0.7539503386004515,Y,177.00000000000003,1542,3807,0.37,0.40504334121355395,461,TRUE,3807,0,461,3807
1042,Livermore Valley Joint Unified School District,01612000132670,DEL VALLE CONTINUATION HIGH,NA,0.3963963963963964,NA,X,NA,NA,NA,NA,NA,111,NA,612000132670,0.3963963963963964,111,0,2019-2020,01,61200,0132670,Alameda,Livermore Valley Joint Unified,Del Valle Continuation High,Unified School District,Continuation High Schools,Continuation School,Not Participating,No,NA,NA,N,7,12,135,64,0.4740740740740741,69,0.5111111111111111,115,56,0.48695652173913045,61,0.5304347826086957,Y,44,586,1437,0.23,0.4077940153096729,111,TRUE,1437,0,111,1437
1042,Livermore Valley Joint Unified School District,01612006001234,Junction K-8,NA,0.38972162740899358,NA,X,NA,NA,NA,NA,NA,934,NA,612006001234,0.3897216274089935,934,0,2019-2020,01,61200,6001234,Alameda,Livermore Valley Joint Unified,Junction K-8,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,8,992,535,0.5393145161290323,582,0.5866935483870968,979,530,0.5413687436159347,576,0.5883554647599591,Y,363.99999999999994,586,1437,0.23,0.4077940153096729,934,TRUE,1437,0,934,1437
1042,Livermore Valley Joint Unified School District,01612006001317,MARYLIN AVENUE ELEMENTARY,NA,0.45408163265306123,X,NA,NA,NA,NA,NA,NA,392,NA,612006001317,0.4540816326530613,392,0,2019-2020,01,61200,6001317,Alameda,Livermore Valley Joint Unified,Marylin Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,379,240,0.633245382585752,274,0.7229551451187335,368,234,0.6358695652173914,267,0.7255434782608695,Y,178.00000000000003,586,1437,0.23,0.4077940153096729,392,TRUE,1437,0,392,1437
1045,Newark Unified School District,01612340135426,BRIDGEPOINT HIGH (CONTINUATION),NA,0.42424242424242425,X,NA,NA,NA,NA,NA,NA,66,NA,612340135426,0.4242424242424243,66,0,2019-2020,01,61234,0135426,Alameda,Newark Unified,Bridgepoint High (Continuation),Unified School District,Continuation High Schools,Continuation School,Not Participating,No,NA,NA,N,9,12,75,40,0.5333333333333333,47,0.6266666666666667,55,32,0.5818181818181818,36,0.6545454545454545,Y,28.000000000000004,28.000000000000004,66,0.38,0.4242424242424243,66,TRUE,66,0,66,66
1048,Oakland Unified School District,01612590100792,THINK COLLEGE NOW,NA,0.4,X,NA,X,NA,G1,NA,NA,305,NA,612590100792,0.4,305,1,2019-2020,01,61259,0100792,Alameda,Oakland Unified,Think College Now,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,294,238,0.8095238095238095,257,0.8741496598639455,294,238,0.8095238095238095,257,0.8741496598639455,Y,122,12035,28779,0,0.41818687237221586,305,TRUE,28779,305,0,2877
1048,Oakland Unified School District,01612590106542,Community Day High,NA,0.6,X,NA,X,NA,G1,NA,NA,25,NA,612590106542,0.6,25,1,2019-2020,01,61259,0106542,Alameda,Oakland Unified,Community Day High,Unified School District,District Community Day Schools,Community Day School,CEP,No,NA,NA,N,9,12,23,20,0.8695652173913043,21,0.9130434782608695,22,19,0.8636363636363636,20,0.9090909090909091,Y,15,12035,28779,0,0.41818687237221586,25,TRUE,28779,25,0,2877
1048,Oakland Unified School District,01612590110189,McClymonds High,NA,0.54830287206266315,X,NA,X,NA,G1,NA,NA,383,NA,612590110189,0.548302872062663,383,1,2019-2020,01,61259,0110189,Alameda,Oakland Unified,McClymonds High,Unified School District,High Schools (Public),Traditional,CEP,No,NA,NA,N,9,12,359,305,0.8495821727019499,324,0.9025069637883009,345,293,0.8492753623188406,312,0.9043478260869565,Y,209.99999999999994,12035,28779,0,0.41818687237221586,383,TRUE,28779,383,0,2877
1048,Oakland Unified School District,01612590110239,REACH ACADEMY,NA,0.51958224543080944,X,NA,X,NA,G1,NA,NA,383,NA,612590110239,0.5195822454308093,383,1,2019-2020,01,61259,0110239,Alameda,Oakland Unified,Reach Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,406,330,0.812807881773399,347,0.854679802955665,386,316,0.8186528497409327,333,0.8626943005181347,Y,198.99999999999997,12035,28779,0,0.41818687237221586,383,TRUE,28779,383,0,2877
1048,Oakland Unified School District,01612590110254,SANKOFA ACADEMY,NA,0.55026455026455023,X,NA,X,NA,G1,NA,NA,189,NA,612590110254,0.5502645502645502,189,1,2019-2020,01,61259,0110254,Alameda,Oakland Unified,Sankofa Academy,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,P,5,132,114,0.8636363636363636,119,0.9015151515151515,132,114,0.8636363636363636,119,0.9015151515151515,Y,104,12035,28779,0,0.41818687237221586,189,TRUE,28779,189,0,2877
1048,Oakland Unified School District,01612590112763,United for Success Academy,NA,0.57567567567567568,X,NA,X,NA,G1,NA,NA,370,NA,612590112763,0.5756756756756759,370,1,2019-2020,01,61259,0112763,Alameda,Oakland Unified,United for Success Academy,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No,NA,NA,N,6,8,375,338,0.9013333333333333,349,0.9306666666666666,375,338,0.9013333333333333,349,0.9306666666666666,Y,213.00000000000009,12035,28779,0,0.41818687237221586,370,TRUE,28779,370,0,2877
1048,Oakland Unified School District,01612590112789,ELMHURST COMMUNITY PREP,NA,0.46774193548387094,X,NA,X,NA,G1,NA,NA,372,NA,612590112789,0.46774193548387094,372,1,2019-2020,01,61259,0112789,Alameda,Oakland Unified,Elmhurst United Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No,NA,NA,N,6,8,716,647,0.9036312849162011,663,0.9259776536312849,716,647,0.9036312849162011,663,0.9259776536312849,Y,174,12035,28779,0,0.41818687237221586,372,TRUE,28779,372,0,2877
1048,Oakland Unified School District,01612590112797,Coliseum College Prep Academy,NA,0.33333333333333331,NA,X,X,NA,G1,NA,NA,486,NA,612590112797,0.3333333333333332,486,1,2019-2020,01,61259,0112797,Alameda,Oakland Unified,Coliseum College Prep Academy,Unified School District,K-12 Schools (Public),Traditional,CEP,No,NA,NA,N,6,12,552,483,0.875,523,0.947463768115942,538,470,0.8736059479553904,509,0.9460966542750929,Y,161.99999999999994,12035,28779,0,0.41818687237221586,486,TRUE,28779,486,0,2877
1048,Oakland Unified School District,01612590115576,Futures Elementary,NA,0.62820512820512819,X,NA,X,NA,G1,NA,NA,312,NA,612590115576,0.6282051282051282,312,1,2019-2020,01,61259,0115576,Alameda,Oakland Unified,Futures Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,337,306,0.9080118694362018,317,0.9406528189910979,337,306,0.9080118694362018,317,0.9406528189910979,Y,196,12035,28779,0,0.41818687237221586,312,TRUE,28779,312,0,2877
1048,Oakland Unified School District,01612590115584,Global Family,NA,0.41666666666666669,X,NA,X,NA,G1,NA,NA,444,NA,612590115584,0.4166666666666668,444,1,2019-2020,01,61259,0115584,Alameda,Oakland Unified,Global Family,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,448,371,0.828125,398,0.8883928571428571,435,365,0.8390804597701149,392,0.9011494252873563,Y,185.00000000000006,12035,28779,0,0.41818687237221586,444,TRUE,28779,444,0,2877
1048,Oakland Unified School District,01612590115600,East Oakland Pride Elementary,NA,0.43916913946587538,X,NA,X,NA,G1,NA,NA,337,NA,612590115600,0.4391691394658754,337,1,2019-2020,01,61259,0115600,Alameda,Oakland Unified,East Oakland Pride Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,346,301,0.869942196531792,315,0.9104046242774566,346,301,0.869942196531792,315,0.9104046242774566,Y,148,12035,28779,0,0.41818687237221586,337,TRUE,28779,337,0,2877
1048,Oakland Unified School District,01612590115618,Greenleaf Elementary,NA,0.40472440944881888,X,NA,X,NA,G1,NA,NA,635,NA,612590115618,0.4047244094488189,635,1,2019-2020,01,61259,0115618,Alameda,Oakland Unified,Greenleaf Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,8,636,527,0.8286163522012578,562,0.8836477987421384,626,522,0.8338658146964856,557,0.889776357827476,Y,257,12035,28779,0,0.41818687237221586,635,TRUE,28779,635,0,2877
1048,Oakland Unified School District,01612590115626,WEST OAKLAND MIDDLE,NA,0.67839195979899503,X,NA,X,NA,G1,NA,NA,199,NA,612590115626,0.6783919597989949,199,1,2019-2020,01,61259,0115626,Alameda,Oakland Unified,West Oakland Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No,NA,NA,N,6,8,198,179,0.9040404040404041,183,0.9242424242424242,198,179,0.9040404040404041,183,0.9242424242424242,Y,135,12035,28779,0,0.41818687237221586,199,TRUE,28779,199,0,2877
1048,Oakland Unified School District,01612590115667,OAKLAND INTERNATIONAL HIGH,NA,0.74254742547425479,X,NA,X,NA,G1,NA,NA,369,NA,612590115667,0.7425474254742547,369,1,2019-2020,01,61259,0115667,Alameda,Oakland Unified,Oakland International High,Unified School District,Alternative Schools of Choice,Alternative School of Choice,CEP,No,NA,NA,N,9,12,391,336,0.8593350383631714,352,0.9002557544757033,257,219,0.8521400778210116,225,0.8754863813229572,Y,274,12035,28779,0,0.41818687237221586,369,TRUE,28779,369,0,2877
1048,Oakland Unified School District,01612590118653,Ralph J. Bunche High,NA,0.52419354838709675,X,NA,X,NA,G1,NA,NA,124,NA,612590118653,0.5241935483870966,124,1,2019-2020,01,61259,0118653,Alameda,Oakland Unified,Ralph J. Bunche High,Unified School District,Continuation High Schools,Continuation School,CEP,No,NA,NA,N,9,12,109,94,0.8623853211009175,98,0.8990825688073395,61,53,0.8688524590163934,55,0.9016393442622951,Y,64.99999999999999,12035,28779,0,0.41818687237221586,124,TRUE,28779,124,0,2877
1048,Oakland Unified School District,01612590119859,Gateway to College at Laney College,NA,0.26923076923076922,NA,NA,X,NA,G1,NA,NA,78,NA,612590119859,0.2692307692307693,78,1,2019-2020,01,61259,0119859,Alameda,Oakland Unified,Gateway to College at Laney College,Unified School District,Alternative Schools of Choice,Alternative School of Choice,CEP,No,NA,NA,N,9,12,77,38,0.4935064935064935,41,0.5324675324675324,31,16,0.5161290322580645,17,0.5483870967741935,Y,21.000000000000004,12035,28779,0,0.41818687237221586,78,TRUE,28779,78,0,2877
1048,Oakland Unified School District,01612590121228,Young Adult Program,NA,6.0606060606060608E-2,NA,NA,NA,NA,NA,NA,NA,165,NA,612590121228,0.060606060606060615,165,0,2019-2020,01,61259,0121228,Alameda,Oakland Unified,Young Adult Program,Unified School District,Special Education Schools (Public),Special Education School,Not Participating,No,NA,NA,N,12,12,150,68,0.4533333333333333,73,0.4866666666666667,7,3,0.42857142857142855,4,0.5714285714285714,Y,10.000000000000002,12035,28779,0,0.41818687237221586,165,TRUE,28779,0,165,2877
1048,Oakland Unified School District,01612590125161,Castlemont High,NA,0.6,X,NA,X,NA,G1,NA,NA,835,NA,612590125161,0.6,835,1,2019-2020,01,61259,0125161,Alameda,Oakland Unified,Castlemont High,Unified School District,High Schools (Public),Traditional,CEP,No,NA,NA,N,9,12,819,690,0.8424908424908425,717,0.8754578754578755,724,603,0.8328729281767956,625,0.8632596685082873,Y,501,12035,28779,0,0.41818687237221586,835,TRUE,28779,835,0,2877
1048,Oakland Unified School District,01612590125716,Fremont High,NA,0.63035019455252916,X,NA,X,NA,G1,NA,NA,771,NA,612590125716,0.6303501945525292,771,1,2019-2020,01,61259,0125716,Alameda,Oakland Unified,Fremont High,Unified School District,High Schools (Public),Traditional,CEP,No,NA,NA,N,9,12,841,732,0.8703923900118906,765,0.9096313912009513,730,635,0.8698630136986302,663,0.9082191780821918,Y,486,12035,28779,0,0.41818687237221586,771,TRUE,28779,771,0,2877
1048,Oakland Unified School District,01612590130146,RUDSDALE CONTINUATION,NA,0.72156862745098038,X,NA,X,NA,G1,NA,NA,255,NA,612590130146,0.7215686274509804,255,1,2019-2020,01,61259,0130146,Alameda,Oakland Unified,Rudsdale Continuation,Unified School District,Continuation High Schools,Continuation School,CEP,No,NA,NA,N,9,12,270,230,0.8518518518518519,239,0.8851851851851852,122,100,0.819672131147541,105,0.860655737704918,Y,184,12035,28779,0,0.41818687237221586,255,TRUE,28779,255,0,2877
1048,Oakland Unified School District,01612590132688,DEWEY ACADEMY,NA,0.55895196506550215,X,NA,X,NA,G1,NA,NA,229,NA,612590132688,0.5589519650655022,229,1,2019-2020,01,61259,0132688,Alameda,Oakland Unified,Dewey Academy,Unified School District,Continuation High Schools,Continuation School,CEP,No,NA,NA,N,9,12,207,177,0.855072463768116,185,0.893719806763285,99,87,0.8787878787878788,88,0.8888888888888888,Y,128,12035,28779,0,0.41818687237221586,229,TRUE,28779,229,0,2877
1048,Oakland Unified School District,01612590135210,Oakland SOL (School of Language) Dual Language Middle,NA,0.37,NA,X,NA,NA,NA,NA,NA,100,NA,612590135210,0.37,100,0,2019-2020,01,61259,0135210,Alameda,Oakland Unified,Oakland SOL (School of Language) Dual Language Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Not Participating,No,NA,NA,N,6,8,163,126,0.7730061349693251,130,0.7975460122699386,163,126,0.7730061349693251,130,0.7975460122699386,Y,37,12035,28779,0,0.41818687237221586,100,TRUE,28779,0,100,2877
1048,Oakland Unified School District,01612590135905,OAKLAND HIGH,NA,0.50426309378806333,X,NA,X,NA,G1,NA,NA,1642,NA,612590135905,0.5042630937880632,1642,1,2019-2020,01,61259,0135905,Alameda,Oakland Unified,Oakland High,Unified School District,High Schools (Public),Traditional,CEP,No,NA,NA,N,9,12,1657,1326,0.8002414001207001,1431,0.8636089318044659,1546,1231,0.796248382923674,1326,0.8576972833117723,Y,827.9999999999998,12035,28779,0,0.41818687237221586,1642,TRUE,28779,1642,0,2877
1048,Oakland Unified School District,01612590137943,SKYLINE HIGH,NA,0.34422110552763818,NA,X,X,NA,G1,NA,NA,1592,NA,612590137943,0.3442211055276381,1592,1,2019-2020,01,61259,0137943,Alameda,Oakland Unified,Skyline High,Unified School District,High Schools (Public),Traditional,CEP,No,NA,NA,N,9,12,1577,1001,0.6347495244134432,1097,0.6956246036778694,1537,971,0.6317501626545218,1065,0.6929082628497072,Y,547.9999999999999,12035,28779,0,0.41818687237221586,1592,TRUE,28779,1592,0,2877
1048,Oakland Unified School District,01612593030772,Oakland School for the Arts,NA,0.1054739652870494,NA,NA,NA,NA,NA,NA,NA,749,NA,612593030772,0.10547396528704941,749,0,2019-2020,01,61259,3030772,Alameda,Oakland Unified,Oakland School for the Arts,Unified School District,K-12 Schools (Public),Traditional,Not Participating,Yes,0340,Directly funded,Y,6,12,793,118,0.14880201765447668,126,0.15889029003783103,780,116,0.14871794871794872,124,0.15897435897435896,Y,79.00000000000001,12035,28779,0,0.41818687237221586,749,TRUE,28779,0,749,2877
1048,Oakland Unified School District,01612596001630,ALLENDALE ELEMENTARY,NA,0.44389027431421446,X,NA,X,NA,G1,NA,NA,401,NA,612596001630,0.4438902743142145,401,1,2019-2020,01,61259,6001630,Alameda,Oakland Unified,Allendale Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,400,309,0.7725,331,0.8275,392,302,0.7704081632653061,324,0.826530612244898,Y,178.00000000000003,12035,28779,0,0.41818687237221586,401,TRUE,28779,401,0,2877
1048,Oakland Unified School District,01612596001655,BELLA VISTA ELEMENTARY,NA,0.43710021321961623,X,NA,X,NA,G1,NA,NA,469,NA,612596001655,0.4371002132196164,469,1,2019-2020,01,61259,6001655,Alameda,Oakland Unified,Bella Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,468,319,0.6816239316239316,348,0.7435897435897436,453,313,0.6909492273730684,342,0.7549668874172185,Y,205.00000000000009,12035,28779,0,0.41818687237221586,469,TRUE,28779,469,0,2877
1048,Oakland Unified School District,01612596001663,BROOKFIELD ELEMENTARY,NA,0.375,NA,X,X,NA,G1,NA,NA,232,NA,612596001663,0.375,232,1,2019-2020,01,61259,6001663,Alameda,Oakland Unified,Brookfield Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,216,172,0.7962962962962963,183,0.8472222222222222,210,167,0.7952380952380952,178,0.8476190476190476,Y,87,12035,28779,0,0.41818687237221586,232,TRUE,28779,232,0,2877
1048,Oakland Unified School District,01612596001689,BURCKHALTER ELEMENTARY,NA,0.54216867469879515,X,NA,X,NA,G1,NA,NA,249,NA,612596001689,0.5421686746987953,249,1,2019-2020,01,61259,6001689,Alameda,Oakland Unified,Burckhalter Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,222,182,0.8198198198198198,187,0.8423423423423423,222,182,0.8198198198198198,187,0.8423423423423423,Y,135.00000000000003,12035,28779,0,0.41818687237221586,249,TRUE,28779,249,0,2877
1048,Oakland Unified School District,01612596001697,Carl B. Munck Elementary,NA,0.37280701754385964,NA,X,X,NA,G1,NA,NA,228,NA,612596001697,0.3728070175438597,228,1,2019-2020,01,61259,6001697,Alameda,Oakland Unified,Carl B. Munck Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,232,154,0.6637931034482759,161,0.6939655172413793,217,150,0.6912442396313364,157,0.7235023041474654,Y,85.00000000000001,12035,28779,0,0.41818687237221586,228,TRUE,28779,228,0,2877
1048,Oakland Unified School District,01612596001713,HOWARD ELEMENTARY,NA,0.51030927835051543,X,NA,X,NA,G1,NA,NA,194,NA,612596001713,0.5103092783505155,194,1,2019-2020,01,61259,6001713,Alameda,Oakland Unified,Howard Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,177,142,0.8022598870056498,148,0.8361581920903954,177,142,0.8022598870056498,148,0.8361581920903954,Y,99.00000000000001,12035,28779,0,0.41818687237221586,194,TRUE,28779,194,0,2877
1048,Oakland Unified School District,01612596001739,CLEVELAND ELEMENTARY,NA,0.24009900990099009,NA,NA,X,NA,G1,NA,NA,404,NA,612596001739,0.24009900990099012,404,1,2019-2020,01,61259,6001739,Alameda,Oakland Unified,Cleveland Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,397,152,0.38287153652392947,173,0.4357682619647355,397,152,0.38287153652392947,173,0.4357682619647355,Y,97.00000000000001,12035,28779,0,0.41818687237221586,404,TRUE,28779,404,0,2877
1048,Oakland Unified School District,01612596001754,CROCKER HIGHLANDS ELEMENTARY,NA,4.5064377682403435E-2,NA,NA,NA,NA,NA,NA,NA,466,NA,612596001754,0.04506437768240344,466,0,2019-2020,01,61259,6001754,Alameda,Oakland Unified,Crocker Highlands Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,458,45,0.0982532751091703,45,0.0982532751091703,458,45,0.0982532751091703,45,0.0982532751091703,Y,21.000000000000004,12035,28779,0,0.41818687237221586,466,TRUE,28779,0,466,2877
1048,Oakland Unified School District,01612596001812,EMERSON ELEMENTARY,NA,0.39935064935064934,NA,X,X,NA,G1,NA,NA,308,NA,612596001812,0.39935064935064946,308,1,2019-2020,01,61259,6001812,Alameda,Oakland Unified,Emerson Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,323,211,0.653250773993808,231,0.7151702786377709,309,206,0.6666666666666666,226,0.7313915857605178,Y,123.00000000000003,12035,28779,0,0.41818687237221586,308,TRUE,28779,308,0,2877
1048,Oakland Unified School District,01612596001820,FRANKLIN ELEMENTARY,NA,0.53445635528330782,X,NA,X,NA,G1,NA,NA,653,NA,612596001820,0.5344563552833077,653,1,2019-2020,01,61259,6001820,Alameda,Oakland Unified,Franklin Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,639,534,0.8356807511737089,559,0.8748043818466353,630,529,0.8396825396825397,554,0.8793650793650793,Y,348.99999999999994,12035,28779,0,0.41818687237221586,653,TRUE,28779,653,0,2877
1048,Oakland Unified School District,01612596001838,FRUITVALE ELEMENTARY,NA,0.46987951807228917,X,NA,X,NA,G1,NA,NA,332,NA,612596001838,0.4698795180722892,332,1,2019-2020,01,61259,6001838,Alameda,Oakland Unified,Fruitvale Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,324,273,0.8425925925925926,285,0.8796296296296297,320,269,0.840625,281,0.878125,Y,156.00000000000003,12035,28779,0,0.41818687237221586,332,TRUE,28779,332,0,2877
1048,Oakland Unified School District,01612596001846,GARFIELD ELEMENTARY,NA,0.51347305389221554,X,NA,X,NA,G1,NA,NA,668,NA,612596001846,0.5134730538922154,668,1,2019-2020,01,61259,6001846,Alameda,Oakland Unified,Garfield Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,645,544,0.8434108527131783,576,0.8930232558139535,633,538,0.8499210110584519,570,0.9004739336492891,Y,342.9999999999999,12035,28779,0,0.41818687237221586,668,TRUE,28779,668,0,2877
1048,Oakland Unified School District,01612596001879,GRASS VALLEY ELEMENTARY,NA,0.41635687732342008,X,NA,X,NA,G1,NA,NA,269,NA,612596001879,0.4163568773234202,269,1,2019-2020,01,61259,6001879,Alameda,Oakland Unified,Grass Valley Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No,NA,NA,N,K,5,254,187,0.7362204724409449,199,0.7834645669291339,254,187,0.7362204724409449,199,0.7834645669291339,Y,112.00000000000003,12035,28779,0,0.41818687237221586,269,TRUE,28779,269,0,2877
1048,Oakland Unified School District,01612596001895,KAISER ELEMENTARY,NA,0.16791044776119404,NA,NA,NA,NA,NA,NA,NA,268,NA,612596001895,0.1679104477611941,268,0,2019-2020,01,61259,6001895,Alameda,Oakland Unified,Kaiser Elementary,Unified School District,Elementary Schools (Public),Traditional,Not Participating,No,NA,NA,N,K,5,265,82,0.30943396226415093,85,0.32075471698113206,265,82,0.30943396226415093,85,0.32075471698113206,Y,45.00000000000002,12035,28779,0,0.41818687237221586,268,TRUE,28779,0,268,2877
